,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,lift,drag,d(lift)_d(x_0),d(lift)_d(x_1),d(lift)_d(x_2),d(lift)_d(x_3),d(lift)_d(x_4),d(lift)_d(x_5),d(lift)_d(x_6),d(lift)_d(x_7),d(lift)_d(x_8),d(lift)_d(x_9),d(lift)_d(x_10),d(lift)_d(x_11),d(lift)_d(x_12),d(lift)_d(x_13),d(lift)_d(x_14),d(lift)_d(x_15),d(lift)_d(x_16),d(lift)_d(x_17),d(lift)_d(x_18),d(lift)_d(x_19),d(lift)_d(x_20),d(lift)_d(x_21),d(lift)_d(x_22),d(lift)_d(x_23),d(lift)_d(x_24),d(lift)_d(x_25),d(lift)_d(x_26),d(lift)_d(x_27),d(lift)_d(x_28),d(lift)_d(x_29),d(lift)_d(x_30),d(lift)_d(x_31),d(lift)_d(x_32),d(lift)_d(x_33),d(lift)_d(x_34),d(lift)_d(x_35),d(lift)_d(x_36),d(lift)_d(x_37),d(lift)_d(x_38),d(lift)_d(x_39),d(lift)_d(x_40),d(lift)_d(x_41),d(lift)_d(x_42),d(lift)_d(x_43),d(lift)_d(x_44),d(lift)_d(x_45),d(lift)_d(x_46),d(lift)_d(x_47),d(lift)_d(x_48),d(lift)_d(x_49),d(drag)_d(x_0),d(drag)_d(x_1),d(drag)_d(x_2),d(drag)_d(x_3),d(drag)_d(x_4),d(drag)_d(x_5),d(drag)_d(x_6),d(drag)_d(x_7),d(drag)_d(x_8),d(drag)_d(x_9),d(drag)_d(x_10),d(drag)_d(x_11),d(drag)_d(x_12),d(drag)_d(x_13),d(drag)_d(x_14),d(drag)_d(x_15),d(drag)_d(x_16),d(drag)_d(x_17),d(drag)_d(x_18),d(drag)_d(x_19),d(drag)_d(x_20),d(drag)_d(x_21),d(drag)_d(x_22),d(drag)_d(x_23),d(drag)_d(x_24),d(drag)_d(x_25),d(drag)_d(x_26),d(drag)_d(x_27),d(drag)_d(x_28),d(drag)_d(x_29),d(drag)_d(x_30),d(drag)_d(x_31),d(drag)_d(x_32),d(drag)_d(x_33),d(drag)_d(x_34),d(drag)_d(x_35),d(drag)_d(x_36),d(drag)_d(x_37),d(drag)_d(x_38),d(drag)_d(x_39),d(drag)_d(x_40),d(drag)_d(x_41),d(drag)_d(x_42),d(drag)_d(x_43),d(drag)_d(x_44),d(drag)_d(x_45),d(drag)_d(x_46),d(drag)_d(x_47),d(drag)_d(x_48),d(drag)_d(x_49)
67.0,-0.9511648978122966,-0.6265126268657564,0.35166663230537965,0.17530656620981788,-0.2968094829814868,0.25097670915143644,0.6601273226943438,-0.8328676164376738,-0.3762740520466842,-0.3984910509176362,0.7060196954865495,0.7479050198414509,0.8438611088378527,-0.4142727098089258,-0.6496910720997593,0.7735330806070482,0.6990269870736255,0.10235173229329457,-0.0037365301768367545,0.2034355936244607,0.913578519491346,0.9742714173210074,0.8386179173967183,-0.6576986839142435,0.033341768305377856,-0.7501755801364891,-0.13529256269373485,-0.7023638022168313,-0.7792933307396422,0.9842698340245402,-0.5113755759832781,-0.7710602040994041,-0.3193499231233135,0.5969454100031667,-0.9166268266957108,-0.02683697875698346,0.8601445963687411,0.8165379752942181,0.5248909492265661,-0.2347094678305239,0.6859251522297377,0.9130027636763473,-0.3755112713870537,0.5760318332503899,-0.7550250407381193,-0.35016826846899946,-0.1697938609069105,0.8485398727323462,-0.900003256218972,0.5510951546011753,0.28653011510000004,0.0172687097,0.005272000000000001,0.008294300000000001,0.016784200000000003,0.03238165,0.04532865,0.005893799999999999,0.00976235,0.01671305,0.02800465,0.03458185,0.007756900000000001,0.01102905,0.015187700000000004,0.0225851,0.025617800000000003,0.01100155,0.0145874,0.015314249999999996,0.0176049,0.01764735,0.014419,0.02292945,0.02033905,0.014488999999999997,0.01015565,0.004389255,0.0093715,0.02056425,0.036926150000000005,0.0491713,0.007621899999999998,0.014099400000000003,0.02082775,0.03047105,0.035562250000000004,0.01232545,0.016055100000000003,0.017502700000000003,0.0230296,0.0248427,0.015666649999999997,0.017338700000000002,0.0153214,0.01686925,0.0163827,0.01527485,0.0208366,0.0168955,0.01218795,0.0089537,0.0004738165,0.000607985,0.00157914,0.00262773,0.002829555,6.9965e-05,0.00063133,0.00141073,0.001732945,0.00161103,0.000264438,0.000863655,0.00097362,0.00085124,0.000821975,0.00122425,0.00145086,0.000645625,0.0002577635,0.00036700050000000004,0.0020870000000000003,0.002503235,0.001312975,0.0004450919999999999,0.0002376955,-0.00126055,-0.000254686,0.003487505,0.0060033000000000005,0.00485828,-0.00097795,0.001531275,0.004418915000000001,0.004198565,0.00223184,0.000814435,0.003041345,0.003327725,0.001702735,0.0005357350000000001,0.00329212,0.0035715950000000008,0.0012739,-0.0002355615,-0.000198978,0.0038879049999999992,0.003257505,0.000511755,-0.0005099799999999999,-0.000170667
68.0,0.8080123106862862,0.3634344841359138,-0.06086907372887514,0.4668003715613306,0.045084982943889296,-0.5457951680798059,0.1479691059822981,-0.35169978303452365,0.016571341986337113,0.04858383061800337,0.775613550915325,-0.6815062647584584,-0.651193132644682,0.72981083549462,0.2482846575628195,0.7322369389519172,0.3385166150652294,-0.3400613123053185,0.5625214668700038,-0.4370323724253644,0.1236261619965695,-0.6402202760966205,-0.6042074996055831,0.0361766425739847,-0.8098227017166729,-0.684734500634723,0.08874547874266417,0.725206419504677,-0.18814841194281448,-0.27539463031880274,-0.883932921057577,-0.07828988814516323,0.6299330943492905,0.6171222143536679,0.3408391771420344,-0.4774597876624178,0.1843956111372044,-0.8591545575243658,-0.014586125315722563,0.7508054226338503,0.9441479583906304,-0.07841343540208462,-0.7741983643529159,0.16527132190286747,-0.4966352915374526,-0.5848154631974904,0.1963688712096827,0.7719103724442784,-0.9879297248201772,0.4386691137362283,0.33412657219999997,0.0200769824,0.00367825,0.00834435,0.0172524,0.0301101,0.03878555,0.004126515,0.01011045,0.01767805,0.02646005,0.03010445,0.0049320250000000005,0.010760299999999999,0.01608145,0.02149845,0.02256665,0.0055473,0.0098877,0.012891999999999999,0.01584415,0.015788299999999998,0.004088855000000001,0.0064485,0.007600999999999998,0.008812799999999999,0.008522749999999999,0.001801895,0.0092763,0.0214396,0.035403000000000004,0.04437154999999999,0.00401292,0.01341885,0.021718099999999997,0.03007925,0.0337387,0.0063623,0.01458955,0.0190193,0.02377445,0.0247825,0.007434250000000002,0.01323045,0.015333000000000001,0.017522950000000002,0.0170422,0.00524535,0.008825399999999999,0.00977315,0.010193700000000002,0.0092739,-0.0001539445,0.00048485449999999996,0.00137073,0.00178182,0.001765695,0.0004439504999999999,0.00077234,0.00115021,0.00126129,0.00124239,0.0015157500000000002,0.00101721,0.000582195,0.00066664,0.0008529099999999999,0.0024205,0.00103156,-6.462549999999999e-05,0.000181992,0.00055813,0.00191642,0.000620875,-0.00032065349999999996,-3.018585e-05,0.0002747755,-0.00124638,0.00114973,0.00505945,0.00510185,0.002420525,0.0005258750000000001,0.002440235,0.00411188,0.002968805,0.0011414,0.00321939,0.00276759,0.00187192,0.00093377,0.00045722,0.0051111,0.0021835,-0.00036461,-0.0003810525,0.0002162,0.003966175000000001,0.001070805,-0.0010948,-0.00058548,0.00014990050000000002
69.0,0.5361096126461175,-0.9458647431000432,0.4692955846481911,-0.4909166932487602,-0.8233657625271633,-0.72020164348167,-0.5360119659731823,-0.10918928779825003,0.5414425909479441,0.3610091834146211,0.7966162821320386,-0.09176036663832073,-0.41069420888311853,-0.5871735330915117,-0.3678821493062962,0.9386431164869079,-0.5404242164987307,-0.18347934977426386,-0.8166132547006155,0.5853483675092228,0.8924474590325471,-0.298188442353918,0.6230034042891528,-0.4269688380185193,-0.5537087031315416,0.09822626320162244,-0.078019774595854,0.09952275578479816,-0.5072914817160049,0.6959649199448468,0.055338678973777936,-0.04779319904908514,-0.9576502643086648,0.6107693280753195,-0.5438299931623497,-0.7041758576420247,0.5001822546258148,0.4662727973632375,0.587358848097119,-0.6986679982391358,-0.020872221909914033,-0.21630421654506735,-0.6488587324753634,0.3512585415097025,-0.4663830234191241,-0.3399535984339476,0.4597765319203589,-0.3917137056921356,-0.9250279924865129,-0.630494993046265,0.1915637918,0.011118416200000002,0.00185813,0.0080888,0.017415200000000002,0.030520699999999998,0.03943815,0.00340394,0.0100157,0.017663099999999998,0.02663585,0.03055865,0.0062395,0.0111947,0.015999199999999998,0.021584299999999997,0.0228356,0.008979850000000001,0.01181255,0.01337185,0.0161531,0.01609805,0.01006785,0.0119226,0.01024255,0.0099696,0.0089629,-0.001431495,0.01081975,0.02290425,0.03471655,0.04062049999999999,0.00342156,0.01432885,0.0215768,0.02824655,0.03017515,0.0093172,0.0154716,0.017897999999999997,0.02149365,0.0217839,0.01225815,0.01452515,0.013970600000000001,0.0155042,0.0150088,0.011226,0.01219895,0.00987,0.0093715,0.00829945,0.00084397,0.000416619,0.000799425,0.0013072449999999998,0.001492365,0.00106565,0.0005250000000000001,0.000618835,0.000846015,0.00094843,0.00149547,0.000607525,0.00013623299999999998,0.0002709015,0.0004774675000000001,0.002202105,0.00068484,-0.00041180050000000004,-0.000197969,0.000147527,0.002270035,0.0008134300000000001,-0.0003636665,-0.0002107715,2.62294e-05,0.000401488,-0.0002062365,0.002063825,0.00308265,0.002123985,0.00117089,0.000805415,0.002050635,0.001871835,0.00100531,0.002702275,0.00136739,0.000773875,0.000386147,0.000243241,0.00438479,0.001273965,-0.00090327,-0.00072395,-0.000112312,0.0040885949999999996,0.0008753999999999999,-0.00131883,-0.0007968,-0.00011387049999999999
70.0,-0.10542689877623898,0.11247773958010826,0.5630982458955155,0.7190507029116568,0.3806005514191377,-0.9782955424062424,-0.8492890437798067,0.6996696004111098,0.783768767154176,0.8928048417481549,0.2441118111274268,0.9224957339759392,-0.04854429680910682,0.24090843076774185,0.9236198325959176,-0.4655658064570156,-0.9693921750646572,-0.040773401919160096,-0.4541055780699965,0.21511388615756216,0.196588928517822,-0.5490228939726093,-0.3521409381244127,-0.9062998875751384,0.5587885409652344,0.6934243975033234,0.9682425881135932,-0.008135239498820168,-0.7147730866049268,0.27742295702929803,-0.18584425814200414,-0.6407281507700392,0.6966735832633891,0.8363304930318843,0.5020412762259291,0.9111408927127692,0.13126935484295152,-0.18401338718951174,-0.12091187947405795,0.8619187255722924,0.6525768148914944,0.2761798941622654,-0.6445612749021776,-0.5234620796900556,0.8202577515807951,-0.7622038484530641,0.6709225556417853,0.3311665525455351,-0.3699228954747874,-0.20635144748061554,0.4620706475,0.0265366994,0.0054633500000000005,0.01,0.018425999999999998,0.03240385,0.04329315,0.0054319,0.0112865,0.0182778,0.027107599999999996,0.0316041,0.00669645,0.011831399999999999,0.0162384,0.0212642,0.02272225,0.00765865,0.010827400000000001,0.0128933,0.0155357,0.015605450000000003,0.0051772,0.0068456,0.007605249999999998,0.00862485,0.0081905,-0.0007434200000000001,0.004645535000000001,0.0192542,0.04200415,0.0583685,0.0013856,0.0116336,0.0240928,0.03692475,0.04186825,0.007242999999999999,0.01614795,0.02267325,0.028030500000000003,0.028408,0.010721099999999999,0.015567099999999999,0.0178933,0.0196691,0.0186059,0.007018000000000001,0.00973425,0.0108591,0.0110932,0.0097122,0.00147492,0.001319745,0.00158533,0.002765605,0.00392971,0.00190256,0.00154219,0.00130159,0.001960425,0.002598275,0.002575275,0.001724635,0.00073929,0.0010726899999999998,0.0016312199999999998,0.00289051,0.00166327,0.0001501375,0.00031464000000000004,0.0008517850000000001,0.00192769,0.00099899,-0.00015672899999999998,-7.511599999999999e-05,0.0002640355,0.000628025,0.001202975,0.00174801,0.003400175,0.00532985,0.00228104,0.001955235,0.0014374700000000002,0.00226462,0.0032631350000000003,0.004604235,0.0027045000000000003,0.0003194625,0.000597745,0.001699405,0.00583995,0.002838105,-0.000846615,-0.0006890150000000001,0.000661425,0.00407183,0.00180423,-0.001011315,-0.0008507600000000001,0.000119123
71.0,0.5635280539850087,-0.5652599863319114,0.31128585288325794,-0.44887852378527415,-0.4392579037205723,0.7544508643920377,-0.884538189960264,0.8984909043024171,0.9561830162579668,0.11785321005119599,-0.9218768502306476,-0.4569961591801653,-0.2275667871080908,-0.2815721954874572,-0.7660729715994374,0.8039824159750173,-0.383095840785312,-0.13360687673832636,-0.8297663086548841,0.4549411204655731,-0.5375315622318276,-0.42156406793578416,0.10668879799101293,-0.4595227383001765,0.9353502043386116,0.55968255820072,-0.11758760181318245,-0.1016908795556759,-0.1410909485150849,-0.7916253441474055,-0.4409495407299549,0.2907821558207851,-0.6657777763694603,-0.4537862312873453,-0.2939128655080658,0.09816363930200314,-0.04601326396735563,-0.5574437231741167,-0.959229013877157,0.10554484414724093,0.7212449461222641,0.7832090243612484,0.04502261258610778,0.2298499469704185,0.9494023992438688,0.5648847477887985,-0.1912413425894992,0.023674862345815784,0.3283666239974992,0.8358931908125669,0.1674450541,0.0154898158,0.0008872,0.007058,0.01466505,0.02786555,0.04101035,0.003512565,0.00926025,0.01633105,0.0261912,0.032658799999999995,0.005242899999999999,0.01035135,0.0162163,0.02227265,0.0240305,0.00517445,0.00974265,0.013955699999999998,0.016910849999999998,0.016256100000000002,0.00346152,0.0063726500000000005,0.00840425,0.00943045,0.0084676,0.00062781,0.014518800000000004,0.02212865,0.0302035,0.03752019999999999,0.0050913,0.01545195,0.020874700000000003,0.025698500000000003,0.0287525,0.0065491,0.014258000000000003,0.0186545,0.0208328,0.0210194,0.00525225,0.011595000000000001,0.01511305,0.01566695,0.0145363,0.003004435,0.0070585,0.00892185,0.0089245,0.00795115,0.00237322,0.000754375,0.0001108985,0.0004108625,0.0008178650000000001,0.00305942,0.001091325,-0.000143358,0.0001259585,0.0005835500000000001,0.003686,0.00134052,-0.0004426794999999999,-0.0001405135,0.00042060800000000005,0.003725875,0.001264375,-0.0006442350000000001,-0.00022054450000000002,0.00036289849999999996,0.00243673,0.000685575,-0.000503435,-8.83435e-05,0.000263696,0.004981015,0.001677075,0.000285276,0.0001233285,0.0004692525,0.00680415,0.00193458,-0.00105826,-0.00071021,0.00022866650000000002,0.007778849999999999,0.002017695,-0.00193249,-0.001174385,0.00011907850000000001,0.00734195,0.00179368,-0.002125325,-0.001170995,0.0001302315,0.00467044,0.001022095,-0.001452825,-0.000682695,0.000142101
72.0,-0.7097249578873994,-0.3832940381892598,0.10106561120906092,-0.8512406506592927,-0.6645705247067847,-0.8026922004660254,0.4762872502098348,-0.9856805901386024,-0.642482310628941,-0.5019244911201937,-0.9939489158884559,0.7776957977034088,0.8718654563252635,-0.036018606734847525,-0.4955108906255025,-0.5271878641427157,-0.8501951012941527,-0.6136123918567764,0.3907605838458248,0.3983716502808016,-0.2832275952107243,-0.6339077277221751,0.3175464531260494,0.6985219150490745,0.6491192848585456,-0.5443855352348985,-0.22151999422804824,0.12012722112437604,0.5575149162252588,0.20503089443007466,-0.6840253753591987,-0.16273431448270842,-0.9860606605096794,0.2041841359513194,-0.20940210317575508,0.8095763814102297,-0.7445922326091756,0.7770968587616162,0.3475077485477446,0.6198492971506662,0.6135739246377842,0.466370780901493,-0.7169278093193776,0.09107899642736657,-0.2869710631115623,0.07542178877231892,0.9412148189460388,0.1841651320461793,-0.7633204130221092,-0.6399225915814211,0.21075117129999998,0.0126376161,0.00533555,0.00793375,0.01693875,0.03223815,0.04196794999999999,0.006787700000000001,0.01054405,0.01780425,0.028112,0.03218435,0.00809855,0.01190455,0.01630095,0.02228265,0.0234506,0.00850065,0.011376700000000002,0.01315415,0.0160499,0.015888350000000002,0.0058341,0.007565850000000002,0.0080625,0.009065700000000001,0.008422399999999998,0.0050674,0.0110036,0.020794,0.033208100000000004,0.041743599999999985,0.00795115,0.01422095,0.02007,0.02792285,0.0317471,0.01056015,0.01491955,0.01709555,0.0218952,0.02322215,0.01078265,0.01310365,0.01358995,0.0162356,0.01602275,0.00653865,0.00827925,0.00886705,0.009732,0.00872115,0.0008594350000000001,0.0006872650000000001,0.00114369,0.00142753,0.00126067,0.000719485,0.0008111449999999999,0.001023315,0.00099743,0.00084811,0.000786825,0.00092041,0.000688485,0.0005656000000000001,0.0006087999999999999,0.0011046200000000002,0.00093014,0.000258198,0.0002485995,0.000494073,0.000968535,0.0006005100000000001,1.1202e-05,0.00012596299999999999,0.00034545,-0.001129605,0.0001731805,0.00403662,0.0050228,0.002483305,-0.00068032,0.00145715,0.00386892,0.00314602,0.001096465,0.00069837,0.00229405,0.002444395,0.001186035,0.00030015099999999997,0.002324925,0.00238594,0.0006126300000000001,-0.0002170595,2.684325e-05,0.002413825,0.00152942,-0.0003850705,-0.000532605,4.918705e-05
73.0,-0.21675247491397348,0.6392742025380671,0.15715089932240658,-0.7405470784600193,0.7819158028235225,-0.0282290946021696,-0.8582393490388145,0.2663789422560592,-0.887465740972141,0.4077902037458689,0.5057943414527175,0.20396564117567267,0.07053748097531191,0.17849446907868294,0.7368940802621998,0.02806454958881141,-0.6792955548165724,-0.6038618023983356,0.01518160907956201,-0.4613828858833891,0.6027393734114873,0.3843796469264594,0.5998128035359109,-0.41128352562847614,0.8087998207455073,0.16819645493706556,0.01644643967394985,0.3872254702128575,-0.19880479657877556,0.4723224010094926,0.1722143734450106,-0.06657726572836156,-0.2626829794525253,-0.3566780269500802,-0.8742719519533161,0.2169241110049888,-0.6626041828467121,-0.8175264988869613,-0.020368243405307903,0.29893919044294565,0.8717300326824323,0.6020584772259572,0.361624760851238,0.09909931969180844,0.4980031036043586,0.8603132467758144,0.7159974468019049,-0.0915086320220547,0.9445125145464129,0.23038824705161876,0.2974043239,0.023265122000000003,0.00264269,0.00882165,0.01821065,0.02987255,0.03659669999999999,0.00331971,0.01073325,0.01851615,0.02595925,0.02844955,0.004568775,0.01125755,0.01704375,0.02118405,0.02127685,0.0048744700000000005,0.01012585,0.0139488,0.01584555,0.0147953,0.00359654,0.00664105,0.00829525,0.00887775,0.00786485,0.002447105,0.014668400000000003,0.022882200000000002,0.0307193,0.036913999999999995,0.004774255,0.01695705,0.02224045,0.0260943,0.0281406,0.006036049999999999,0.01627605,0.02035585,0.0211956,0.02049175,0.005081,0.0133471,0.016936,0.01616505,0.014092,0.003156565,0.008385600000000002,0.01050315,0.0095543,0.007730349999999999,0.00171825,0.00098976,0.00064869,0.00100635,0.001554695,0.003335455,0.00143634,0.000262655,0.00060835,0.001128115,0.00456732,0.00174729,-0.00014070399999999999,0.000252711,0.0008243300000000001,0.004510419999999999,0.001636945,-0.0004143115,4.59175e-05,0.000623765,0.002840655,0.000950615,-0.0003939765,7.927899999999999e-06,0.0003882175,0.002844335,0.002346485,0.00164733,0.0009815549999999998,0.00111105,0.00675485,0.002653475,-0.0002446855,-0.000235735,0.000650805,0.00912495,0.00258361,-0.00170566,-0.00098701,0.00040914749999999985,0.00874725,0.00217634,-0.002266085,-0.0011950250000000002,0.000316768,0.005469,0.001258215,-0.0016698,-0.00078023,0.000244995
74.0,-0.8948264559069385,-0.3915564582512282,-0.4536467295464442,-0.6356258878147154,-0.6740929379108634,0.4593000206786688,-0.4752836200195581,0.7818507203838938,-0.2778482409641929,-0.7282863974267096,-0.053372977132067616,0.2433675912141704,-0.2107180603988276,-0.7847260098733438,0.5314926743586745,-0.0565512935485081,0.648179859986526,0.040813858532217515,-0.921704741689892,0.09893449034048138,-0.9090432273093194,-0.5539158029760339,-0.11354966007605548,-0.5364074403573289,0.6887196657804484,0.8200099913399795,-0.3867847627942442,0.5375446699949177,0.27668738579610663,-0.6862281754803565,0.8048742938501405,-0.8810531001635057,0.8774360639460834,0.4038164626908208,-0.5304569609497272,0.720896906918804,-0.6105963430245024,-0.1695313632338688,0.32618868195768314,-0.7124613592450207,0.6623025709941608,-0.9376983297881051,-0.035665127239204716,0.5507828154066303,-0.08017941809986176,-0.4958266752196813,-0.025153244366675626,-0.380348104753424,0.486840802330741,0.6097117175298163,0.1466612232,0.0159595627,-5.85905e-05,0.006474600000000001,0.01551675,0.03107695,0.044629199999999994,0.000695815,0.008746799999999999,0.01751295,0.028795400000000002,0.0347701,0.002498965,0.0100824,0.017266200000000002,0.02402305,0.02522395,0.003968405,0.00986965,0.0145154,0.01776385,0.016884299999999998,0.0035813000000000004,0.00665825,0.0084821,0.0096024,0.0086286,-0.0002411705,0.0165925,0.023294099999999998,0.030927100000000006,0.03828675,0.0022207850000000003,0.017734800000000002,0.0214971,0.02555135,0.028346500000000007,0.004263715,0.01658965,0.01905945,0.02039575,0.02050835,0.00498813,0.0135305,0.01512295,0.01522455,0.01435125,0.003942085,0.00798015,0.0085773,0.00864615,0.00794155,0.002591515,0.00063903,0.0001836825,0.0004164305,0.00059541,0.003968395,0.001041745,-9.38615e-05,0.0001582435,0.0004655275,0.00459207,0.00128176,-0.000390438,-4.8777349999999995e-05,0.00040060199999999996,0.003951725,0.00113479,-0.00048394800000000005,-7.046650000000001e-05,0.0003793805,0.0021092,0.00060198,-0.000287932,1.597385e-05,0.00025887,0.003295915,6.3656e-05,0.0016268149999999998,0.002008015,0.00070796,0.0065093,0.00100744,0.000295315,0.000674495,0.00038492949999999995,0.008002500000000001,0.00119817,-0.00111411,-0.000195845,0.0003328775,0.00680515,0.000891495,-0.001558225,-0.00038832199999999997,0.0003841375,0.003516165000000001,0.0003962545,-0.000962695,-0.000172995,0.0003043735
75.0,-0.27565818580457063,0.037435885529240036,0.7068001965084342,0.0823732636432066,0.9443645156917884,-0.7692814353206271,-0.6250376984343547,0.3907730415426311,0.15075290066907554,-0.7421091026697092,-0.8712002092604175,0.3827370354076529,0.3998056552918916,0.10786650867023642,-0.4503638780960104,-0.9904157813005521,-0.014907269313139128,-0.9347833798764272,-0.3074963782170724,0.25851990169281025,-0.22037452271888305,-0.7157343144959025,0.10654092857499743,0.3366077678921295,0.32858659725871514,0.4362619738709755,-0.9009236525514794,-0.9742325731283714,0.11758313705627925,0.0464519183527326,0.6473267162703766,0.5595820369134146,-0.23771342998190545,0.9912778840388932,-0.09170997725728992,0.5829669187016225,0.00627081404154281,0.962470227308868,-0.8425613567462463,0.5967786970803642,-0.14395533492310142,0.9887119769051154,0.9863812621325624,-0.5825290617844083,0.9539126550056232,0.9710162601300284,-0.7718890475720184,-0.8181699879404035,0.7553552290575044,-0.31876812166875623,0.3528424769,0.021384779500000003,0.00269348,0.00962375,0.01814205,0.030608099999999996,0.04069475,0.0052067,0.01113915,0.0174588,0.026331999999999998,0.03150205,0.00717715,0.011604799999999998,0.0153591,0.0210392,0.02293555,0.00744355,0.01041325,0.012373,0.01568875,0.015810499999999998,0.00473244,0.0065076000000000005,0.00750195,0.008920649999999999,0.0084084,-0.0071146,0.008205800000000001,0.0205541,0.0357345,0.046995450000000015,0.001282165,0.01332545,0.0218239,0.0313868,0.0362899,0.00805515,0.01523275,0.01889505,0.024567,0.02590945,0.00945675,0.0131234,0.01489195,0.01846795,0.017916400000000002,0.00521055,0.0077932,0.0096064,0.011132,0.00982855,0.001137805,0.00073319,0.00168008,0.00306356,0.00344464,0.00066686,0.0008859600000000002,0.001617345,0.0020348,0.001867235,0.000311418,0.00099965,0.001219265,0.00108534,0.00097279,0.0008008150000000001,0.00108514,0.0005973949999999999,0.000415744,0.000555485,0.001231635,0.000788665,7.44335e-05,0.0001080495,0.000324022,-0.00090112,-0.001468415,0.002341865,0.0061550500000000005,0.00614815,-0.0016091749999999998,0.0003738205,0.00393617,0.00470551,0.003051035,-0.000929265,0.002090445,0.00345099,0.0022791,0.001032645,0.00140918,0.00279779,0.00158569,0.0002869745,0.000181539,0.002692885,0.00192285,-9.0273e-06,-0.00037988949999999996,8.59225e-05
76.0,0.15022799734523334,-0.7518157903229301,0.5502214063520481,0.3191539424958495,0.4523453831569762,-0.09768443053639164,-0.13643832360120234,-0.9787198222461488,0.13834167044105408,0.5316028448397938,0.7327947041204903,0.7669287033899976,0.9540945576367864,-0.12834214529852592,0.2677110625539572,0.2933212172960813,-0.05181560173181416,0.911821868403784,0.4769067596091419,0.9085075140348098,-0.8455931110781912,0.8659448391331137,0.6863025818119748,-0.8407637895520191,-0.4989335788886332,-0.4128962138776368,-0.5935020737285504,0.25682260292362924,0.3729305296006177,-0.5257549178900393,0.5079611795817252,0.8097632532889342,0.7850057990233514,-0.3524488162474273,-0.8554249253932018,0.0776347001858968,0.38503836020049775,-0.3198454414022473,-0.4973446155131048,0.6295108133358505,0.5583233516817216,0.7494535964940048,0.06960193487101267,0.07547096304497389,0.6698884418065744,-0.6157404804015781,0.16805129222720994,0.6903070770300088,-0.4959698570788165,-0.31202903589195097,0.3837656872,0.025659632400000004,0.004825680000000001,0.00935855,0.01647475,0.02714855,0.0345091,0.00636465,0.01095285,0.016402700000000003,0.02419125,0.027688200000000003,0.00834105,0.01150905,0.014780799999999998,0.02020795,0.02158065,0.008916150000000001,0.011098899999999998,0.01278215,0.01586005,0.01566015,0.00653875,0.0092046,0.010494700000000001,0.0108388,0.008982200000000001,0.0046272,0.01202615,0.02072565,0.03196275,0.03908985,0.00899585,0.015006,0.01976435,0.02782445,0.03061235,0.012869050000000002,0.01522785,0.017108900000000003,0.02289085,0.02324665,0.0127324,0.0137155,0.0146518,0.01779435,0.016453299999999997,0.007789550000000002,0.01031735,0.01165185,0.0117034,0.009154899999999999,-0.000374186,0.0005330900000000001,0.001409735,0.001654185,0.00178103,-0.000321658,0.00088707,0.00127063,0.00118034,0.00132778,0.000193098,0.0012174000000000002,0.00094605,0.0007199800000000001,0.00097444,0.00069777,0.001390995,0.000726305,0.00043355399999999984,0.00068703,0.00069251,0.00118897,0.0006946000000000001,0.000374624,0.00040616949999999985,-0.00182038,0.002642905,0.00615705,0.004514789999999999,0.001823185,-0.00020658799999999998,0.004295215,0.004690875,0.001952665,0.000594405,0.00175591,0.00456274,0.00253091,0.00010073200000000001,1.69754e-05,0.002626235,0.003929624999999999,0.00106965,-0.00068867,-0.000134961,0.001869365,0.00255663,0.000622865,-0.0004365125,-4.680005e-05
